index	Div	Date	HomeTeam	AwayTeam	FTHG	FTAG	FTR	HTHG	HTAG	HTR	B365H	B365D	B365A	BWH	BWD	BWA	IWH	IWD	IWA	LBH	LBD	LBA	WHH	WHD	WHA	VCH	VCD	VCA	Bb1X2	BbMxH	BbAvH	BbMxD	BbAvD	BbMxA	BbAvA	BbOU	BbMx>2.5	BbAv>2.5	BbMx<2.5	BbAv<2.5	BbAH	BbAHh	BbMxAHH	BbAvAHH	BbMxAHA	BbAvAHA	Month	Day	Day_of_week	Season_of_year	Season_of_league	FT-GD	FTG	FTG-2.5	HT-GD	HTG	HTG-1.5	FTR-0	FTR-H	FTR-D	FTR-A	HTR-0	HTR-H	HTR-D	HTR-A	match_in_league_home	point-expanding_home	point-ewm-0.15_home	point-ewm-0.25_home	point-ewm-0.75_home	point-ewm-0.5_home	point-ewm-0.9_home	point-rolling-3_home	FTR-0-win-rate_home	FTR-0-draw-rate_home	FTR-0-lose-rate_home	FTR-0-win-rate_5_home	FTR-0-draw-rate_5_home	FTR-0-lose-rate_5_home	point_last_home	HTR-0-win-rate_home	HTR-0-draw-rate_home	HTR-0-lose-rate_home	HTR-0-win-rate_5_home	HTR-0-draw-rate_5_home	HTR-0-lose-rate_5_home	HTR-0-draw-rate_last_home	HTR-0-lose-rate_last_home	HTR-0-win-rate_last_home	HT-GD-sum_home	HT-GF-sum_home	HT-GA-sum_home	HT-GF-GA-expanding_home	HT-GD_last_home	HT-GF_last_home	HT-GA_last_home	FT-GD-sum_home	FT-GF-sum_home	FT-GA-sum_home	FT-GF-GA-expanding_home	FT-GD_last_home	HT-GF_last_home	FT-GA_last_home	match_in_league_away	point-expanding_away	point-ewm-0.15_away	point-ewm-0.25_away	point-ewm-0.75_away	point-ewm-0.5_away	point-ewm-0.9_away	point-rolling-3_away	FTR-0-win-rate_away	FTR-0-draw-rate_away	FTR-0-lose-rate_away	FTR-0-win-rate_5_away	FTR-0-draw-rate_5_away	FTR-0-lose-rate_5_away	point_last_away	HTR-0-win-rate_away	HTR-0-draw-rate_away	HTR-0-lose-rate_away	HTR-0-win-rate_5_away	HTR-0-draw-rate_5_away	HTR-0-lose-rate_5_away	HTR-0-draw-rate_last_away	HTR-0-lose-rate_last_away	HTR-0-win-rate_last_away	HT-GD-sum_away	HT-GF-sum_away	HT-GA-sum_away	HT-GF-GA-expanding_away	HT-GD_last_away	HT-GF_last_away	HT-GA_last_away	FT-GD-sum_away	FT-GF-sum_away	FT-GA-sum_away	FT-GF-GA-expanding_away	FT-GD_last_away	HT-GF_last_away	FT-GA_last_away	B365H_prob	B365D_prob	B365A_prob	BWH_prob	BWD_prob	BWA_prob	LBH_prob	LBD_prob	LBA_prob	VCH_prob	VCD_prob	VCA_prob	BbMxH_prob	BbAvH_prob	BbMxD_prob	BbAvD_prob	BbMxA_prob	BbAvA_prob	BbMx>2.5_prob	BbAv>2.5_prob	BbMx<2.5_prob	BbAv<2.5_prob	BbMxAHH_prob	BbAvAHH_prob	BbMxAHA_prob	BbAvAHA_prob	IWH_prob	IWD_prob	IWA_prob	B365_gmean	B365_std	BW_gmean	BW_std	IW_gmean	IW_std	LB_gmean	LB_std	VC_gmean	VC_std	BbMx_gmean	BbMx_std	BbAv_gmean	BbAv_std
933	P1	2014-04-13	Arouca	Benfica	0	2	A	0	1	A	13.0	4.5	1.3	11.0	4.5	1.3	8.5	4.4	1.3	11.0	4.5	1.3	9.0	4.2	1.35	12.0	4.75	1.33	46.0	13.06	10.35	5.21	4.6	1.38	1.32	41.0	2.01	1.93	1.94	1.84	23.0	1.5	1.83	1.76	2.18	2.06	4	13	6	2	2013	-2	2	0	-1	1	0	-1	0	0	1	-1	0	0	1	26	0.0	1.0324541364494164	1.0654726399646286	0.5979001103414028	0.9532824158668518	0.2727009999297092	3.0	0.23076923076923078	0.2692307692307692	0.5	0.4	0.0	0.6	-1	0.11538461538461539	0.4230769230769231	0.46153846153846156	0.2	0.2	0.6	-1.0	-1.0	-1.0	-11.0	3.0	3.0	1.0	-1	-1	-1	-13.0	10.0	10.0	1.0	-1	-1	-1	26	3.0	2.8293217672656112	2.9490365189912486	2.999994272364778	2.997984677553177	2.999999998199982	9.0	0.8076923076923077	0.15384615384615385	0.038461538461538464	1.0	0.0	0.0	77	0.5769230769230769	0.34615384615384615	0.07692307692307693	1.0	0.0	0.0	0.36666666666666664	0.13333333333333333	0.5	20.0	22.0	22.0	1.0	20	24	24	37.0	38.0	38.0	1.0	57	24	58	0.07692307692307693	0.2222222222222222	0.7692307692307692	0.09090909090909091	0.2222222222222222	0.7692307692307692	0.09090909090909091	0.2222222222222222	0.7692307692307692	0.08333333333333333	0.21052631578947367	0.7518796992481203	0.07656967840735068	0.0966183574879227	0.19193857965451055	0.2173913043478261	0.7246376811594204	0.7575757575757576	0.49751243781094534	0.5181347150259068	0.5154639175257733	0.5434782608695652	0.5464480874316939	0.5681818181818182	0.4587155963302752	0.4854368932038835	0.11764705882352941	0.22727272727272727	0.7692307692307692	1.4122507631006762	6.04676221901716	1.3357594716011045	4.942671342502958	1.2166072404827188	3.611555528208494	1.3357594716011045	4.942671342502958	1.41076359521052	5.448360609700255	1.5150678209446466	5.954183403288817	1.3252651658692156	4.57095540706025
934	P1	2014-04-13	Sp Braga	Porto	1	3	A	0	1	A	4.5	3.5	1.8	4.4	3.4	1.8	4.2	3.3	1.75	4.33	3.25	1.8	4.33	3.3	1.8	4.75	3.5	1.85	46.0	4.75	4.32	3.6	3.37	1.92	1.83	41.0	2.23	2.1	1.82	1.7	22.0	0.5	2.05	1.99	1.92	1.85	4	13	6	2	2013	-2	4	1	-1	1	0	-1	0	0	1	-1	0	0	1	26	3.0	1.3287494311734442	1.4389307279683525	2.3176015822689022	1.7964947372674942	2.7101709271181726	4.0	0.38461538461538464	0.19230769230769232	0.4230769230769231	0.4	0.4	0.2	52	0.38461538461538464	0.4230769230769231	0.19230769230769232	0.2	0.6	0.2	0.3	0.16666666666666666	0.5333333333333333	5.0	12.0	12.0	1.0	12	20	20	5.0	19.0	19.0	1.0	16	20	30	26	3.0	1.7245259417247216	1.7592928584941927	2.400320467800724	2.004081204533577	2.7272792972729967	6.0	0.6153846153846154	0.15384615384615385	0.23076923076923078	0.6	0.0	0.4	78	0.4230769230769231	0.38461538461538464	0.19230769230769232	0.4	0.4	0.2	0.43333333333333335	0.06666666666666667	0.5	11.0	16.0	16.0	1.0	19	21	21	27.0	34.0	34.0	1.0	56	21	56	0.2222222222222222	0.2857142857142857	0.5555555555555556	0.22727272727272727	0.29411764705882354	0.5555555555555556	0.23094688221709006	0.3076923076923077	0.5555555555555556	0.21052631578947367	0.2857142857142857	0.5405405405405405	0.21052631578947367	0.23148148148148145	0.2777777777777778	0.29673590504451036	0.5208333333333334	0.5464480874316939	0.4484304932735426	0.47619047619047616	0.5494505494505494	0.5882352941176471	0.48780487804878053	0.5025125628140703	0.5208333333333334	0.5405405405405405	0.23809523809523808	0.30303030303030304	0.5714285714285714	1.0163963568148535	1.3650396819628847	0.9991103198150161	1.3114877048604001	0.9648930352354973	1.239287429668087	0.9789488474797108	1.2695012143882862	1.0443751735491202	1.454590434910574	1.0673606594887781	1.4232474603291352	0.9955589731435023	1.2565959308120227
935	P1	2014-04-14	Estoril	Pacos Ferreira	1	0	H	1	0	H	1.75	3.5	4.75	1.65	3.6	5.0	1.65	3.5	4.5	1.72	3.25	4.8	1.73	3.4	4.6	1.8	3.5	5.2	42.0	1.8	1.72	3.8	3.48	5.5	4.82	37.0	2.14	2.05	1.82	1.73	19.0	-0.75	2.04	1.98	1.92	1.86	4	14	0	2	2013	1	1	0	1	1	0	1	1	0	0	1	1	0	0	26	3.0	1.7827133440318854	1.7925697403542327	2.3349533356726715	1.9025268107652664	2.711729998000197	4.0	0.5	0.2692307692307692	0.23076923076923078	0.4	0.2	0.4	45	0.38461538461538464	0.4230769230769231	0.19230769230769232	0.2	0.4	0.4	0.3	0.3	0.4	7.0	13.0	13.0	1.0	4	16	16	14.0	23.0	23.0	1.0	10	16	26	26	0.0	1.1490073221766093	1.1944399417333784	0.36548785922281013	0.8629434108734131	0.1197270027909004	4.0	0.23076923076923078	0.19230769230769232	0.5769230769230769	0.4	0.2	0.4	54	0.11538461538461539	0.38461538461538464	0.5	0.2	0.4	0.4	0.5333333333333333	0.1	0.36666666666666664	-11.0	4.0	4.0	1.0	10	13	13	-23.0	9.0	9.0	1.0	13	13	21	0.5714285714285714	0.2857142857142857	0.21052631578947367	0.6060606060606061	0.2777777777777778	0.2	0.5813953488372093	0.3076923076923077	0.20833333333333334	0.5555555555555556	0.2857142857142857	0.1923076923076923	0.5555555555555556	0.5813953488372093	0.2631578947368421	0.28735632183908044	0.18181818181818182	0.20746887966804978	0.4672897196261682	0.48780487804878053	0.5494505494505494	0.5780346820809249	0.49019607843137253	0.5050505050505051	0.5208333333333334	0.5376344086021505	0.6060606060606061	0.2857142857142857	0.2222222222222222	1.0252079835880208	1.506928443335427	1.032280115456367	1.68250804851963	0.9873404111061834	1.4459714151162648	0.9979216092103319	1.5400108224727944	1.0665798540458986	1.7	1.1169104193014117	1.8520259177452134	1.022343848862008	1.554734704057255
936	P1	2014-04-17	Guimaraes	Arouca	2	3	A	1	2	A	2.3	3.2	3.2	2.2	3.1	3.3	2.2	3.1	3.0	2.2	2.9	3.3	2.3	3.0	3.1	2.38	3.12	3.4	49.0	2.38	2.24	3.35	3.1	3.6	3.27	37.0	2.68	2.47	1.56	1.5	20.0	-0.25	2.0	1.95	1.96	1.89	4	17	3	2	2013	-1	5	1	-1	3	1	-1	0	0	1	-1	0	0	1	27	0.0	0.5516171314837869	0.3059280920345277	0.011936767328085296	0.07722160965204239	0.0009009270272981727	0.0	0.3333333333333333	0.14814814814814814	0.5185185185185185	0.0	0.2	0.8	40	0.2222222222222222	0.5555555555555556	0.2222222222222222	0.2	0.8	0.0	0.43333333333333335	0.36666666666666664	0.2	1.0	7.0	7.0	1.0	-4	8	8	-5.0	15.0	15.0	1.0	-11	8	15	27	0.0	0.8775860159820039	0.7991044799734714	0.1494750275853507	0.4766412079334259	0.027270099992970944	3.0	0.2222222222222222	0.25925925925925924	0.5185185185185185	0.4	0.0	0.6	-1	0.1111111111111111	0.4074074074074074	0.48148148148148145	0.2	0.2	0.6	-1.0	-1.0	-1.0	-12.0	3.0	3.0	1.0	-1	-1	-1	-15.0	10.0	10.0	1.0	-1	-1	-1	0.4347826086956522	0.3125	0.3125	0.45454545454545453	0.3225806451612903	0.30303030303030304	0.45454545454545453	0.3448275862068966	0.30303030303030304	0.42016806722689076	0.3205128205128205	0.29411764705882354	0.42016806722689076	0.4464285714285714	0.29850746268656714	0.3225806451612903	0.2777777777777778	0.3058103975535168	0.3731343283582089	0.4048582995951417	0.641025641025641	0.6666666666666666	0.5	0.5128205128205129	0.5102040816326531	0.5291005291005292	0.45454545454545453	0.3225806451612903	0.3333333333333333	0.9554794322709191	0.5196152422706635	0.9411196690937951	0.5859465277082314	0.911690204046728	0.4932882862316247	0.9204289814861042	0.556776436283002	0.9778725038316226	0.5270041113059113	1.0205951501321933	0.644437739428721	0.9439114049661167	0.5521775076911408
937	P1	2014-04-19	Belenenses	Sp Lisbon	0	1	A	0	0	D	6.0	3.6	1.62	6.25	3.3	1.62	5.0	3.5	1.6	5.75	3.3	1.62	5.0	3.3	1.7	6.25	3.6	1.67	44.0	6.29	5.65	3.88	3.53	1.7	1.63	34.0	2.3	2.21	1.72	1.63	19.0	0.75	2.09	2.01	1.88	1.83	4	19	5	2	2013	-1	1	0	0	0	0	-1	0	0	1	0	0	1	0	27	3.0	1.2291466778858453	1.5982777312675438	2.860121023798982	2.3941317796707153	2.979009009270091	7.0	0.18518518518518517	0.3333333333333333	0.48148148148148145	0.4	0.2	0.4	-1	0.14814814814814814	0.48148148148148145	0.37037037037037035	0.2	0.4	0.4	-1.0	-1.0	-1.0	-7.0	4.0	4.0	1.0	-1	-1	-1	-14.0	7.0	7.0	1.0	-1	-1	-1	27	3.0	2.5523873356999554	2.763325848143533	2.9985250309026927	2.964474357664585	2.99998199711802	9.0	0.7037037037037037	0.2222222222222222	0.07407407407407407	1.0	0.0	0.0	42	0.48148148148148145	0.37037037037037035	0.14814814814814814	0.6	0.4	0.0	0.36666666666666664	0.36666666666666664	0.26666666666666666	11.0	15.0	15.0	1.0	-2	10	10	34.0	38.0	38.0	1.0	0	10	14	0.16666666666666666	0.2777777777777778	0.6172839506172839	0.16	0.30303030303030304	0.6172839506172839	0.17391304347826086	0.30303030303030304	0.6172839506172839	0.16	0.2777777777777778	0.5988023952095809	0.1589825119236884	0.17699115044247787	0.2577319587628866	0.28328611898017	0.5882352941176471	0.6134969325153374	0.4347826086956522	0.45248868778280543	0.5813953488372093	0.6134969325153374	0.47846889952153115	0.49751243781094534	0.5319148936170213	0.5464480874316939	0.2	0.2857142857142857	0.625	1.090272355699284	2.1933535966642497	1.0736145845094707	2.343850108973126	1.0121963239585543	1.7039170558842744	1.0441855485595106	2.076928822404209	1.1164649025332434	2.2994129685639333	1.1539558046264375	2.2959602203290315	1.0638547356697103	2.011003066465423
938	P1	2014-04-19	Benfica	Olhanense	2	0	H	0	0	D	1.1	9.0	21.0	1.11	9.0	15.0	1.1	7.0	15.0	1.13	7.5	21.0	1.12	7.0	17.0	1.13	9.0	23.0	45.0	1.15	1.12	9.1	8.11	28.0	18.33	31.0	1.51	1.45	2.8	2.63	19.0	-2.25	2.02	1.96	1.94	1.88	4	19	5	2	2013	2	2	0	0	0	0	1	1	0	0	0	0	1	0	27	3.0	2.8549235021757697	2.9617773892434363	2.9999985680911943	2.9989923387765884	2.999999999819998	9.0	0.8148148148148148	0.14814814814814814	0.037037037037037035	1.0	0.0	0.0	77	0.5925925925925926	0.3333333333333333	0.07407407407407407	1.0	0.0	0.0	0.36666666666666664	0.13333333333333333	0.5	21.0	23.0	23.0	1.0	20	24	24	39.0	40.0	40.0	1.0	57	24	58	27	3.0	0.8952267687125347	1.0632781190612193	2.262591496129109	1.5911914855241776	2.7009092709026996	3.0	0.18518518518518517	0.2222222222222222	0.5925925925925926	0.2	0.2	0.6	25	0.07407407407407407	0.48148148148148145	0.4444444444444444	0.0	0.6	0.4	0.43333333333333335	0.43333333333333335	0.13333333333333333	-13.0	2.0	2.0	1.0	-9	5	5	-25.0	5.0	5.0	1.0	-16	5	5	0.9090909090909091	0.1111111111111111	0.047619047619047616	0.9009009009009008	0.1111111111111111	0.06666666666666667	0.8849557522123894	0.13333333333333333	0.047619047619047616	0.8849557522123894	0.1111111111111111	0.043478260869565216	0.8695652173913044	0.8928571428571428	0.10989010989010989	0.12330456226880396	0.03571428571428571	0.05455537370430988	0.6622516556291391	0.6896551724137931	0.35714285714285715	0.3802281368821293	0.49504950495049505	0.5102040816326531	0.5154639175257733	0.5319148936170213	0.9090909090909091	0.14285714285714285	0.06666666666666667	1.9746808222123668	10.020146372849716	1.77050705253456	6.966397921451229	1.6233272288963196	6.976388750635962	1.874987654239698	10.145966357786396	2.0538166718844066	11.077257482487862	2.214001104940888	13.792117313886218	1.8337742043494918	8.65537020198058
939	P1	2014-04-19	Gil Vicente	Estoril	0	0	D	0	0	D	4.75	3.4	1.8	4.33	3.4	1.8	4.2	3.3	1.75	4.33	3.1	1.85	4.2	3.25	1.83	4.75	3.4	1.87	44.0	4.85	4.38	3.47	3.31	1.96	1.84	31.0	2.32	2.22	1.7	1.62	19.0	0.5	2.06	1.99	1.91	1.85	4	19	5	2	2013	0	0	0	0	0	0	0	0	1	0	0	0	1	0	27	0.0	0.6974749609198878	0.5861344865097482	0.06134104750480557	0.2583188936114311	0.00992970009000011	1.0	0.25925925925925924	0.2222222222222222	0.5185185185185185	0.0	0.4	0.6	25	0.14814814814814814	0.4074074074074074	0.4444444444444444	0.0	0.2	0.8	0.4	0.4	0.2	-10.0	4.0	4.0	1.0	-10	7	7	-14.0	9.0	9.0	1.0	-23	7	8	27	3.0	1.9653063424271024	2.0944273052656746	2.833738333918168	2.451263405382633	2.97117299980002	6.0	0.5185185185185185	0.25925925925925924	0.2222222222222222	0.6	0.2	0.2	45	0.4074074074074074	0.4074074074074074	0.18518518518518517	0.4	0.4	0.2	0.3	0.3	0.4	8.0	14.0	14.0	1.0	4	16	16	15.0	24.0	24.0	1.0	10	16	26	0.21052631578947367	0.29411764705882354	0.5555555555555556	0.23094688221709006	0.29411764705882354	0.5555555555555556	0.23094688221709006	0.3225806451612903	0.5405405405405405	0.21052631578947367	0.29411764705882354	0.53475935828877	0.2061855670103093	0.22831050228310504	0.2881844380403458	0.3021148036253776	0.5102040816326531	0.5434782608695652	0.4310344827586207	0.4504504504504504	0.5882352941176471	0.6172839506172839	0.4854368932038835	0.5025125628140703	0.5235602094240838	0.5405405405405405	0.23809523809523808	0.30303030303030304	0.5714285714285714	1.0249289394850734	1.4767644813352376	0.9937836594042765	1.2797004857908485	0.9648930352354973	1.239287429668087	0.9724915837167054	1.2400134407873704	1.0380464551032154	1.4409371950227392	1.069024947194005	1.4454872304290112	0.9959832950908094	1.2752385397772972
940	P1	2014-04-19	Maritimo	Academica	3	1	H	2	0	H	2.0	3.3	3.8	1.95	3.25	3.9	1.9	3.2	3.6	2.05	2.9	3.7	2.0	3.1	3.8	2.15	3.3	3.75	44.0	2.15	2.04	3.4	3.2	4.16	3.69	31.0	2.38	2.28	1.69	1.59	18.0	-0.5	2.12	2.05	1.85	1.8	4	19	5	2	2013	2	4	1	2	2	1	1	1	0	0	1	1	0	0	27	0.0	1.2308880492582994	1.1537933825357818	0.6117489938187997	0.9421579763293266	0.2790272981710004	4.0	0.3333333333333333	0.25925925925925924	0.4074074074074074	0.2	0.2	0.6	38	0.4074074074074074	0.2962962962962963	0.2962962962962963	0.4	0.0	0.6	0.5666666666666667	0.2	0.23333333333333334	2.0	12.0	12.0	1.0	0	10	10	-7.0	11.0	11.0	1.0	-11	10	11	27	1.0	1.163940987395318	1.0943270134623946	0.8948950355054199	0.9528269469738007	0.9271017991197092	4.0	0.2962962962962963	0.3333333333333333	0.37037037037037035	0.2	0.4	0.4	28	0.25925925925925924	0.4074074074074074	0.3333333333333333	0.2	0.4	0.4	0.36666666666666664	0.36666666666666664	0.26666666666666666	-7.0	7.0	7.0	1.0	-2	13	13	-10.0	11.0	11.0	1.0	-12	13	9	0.5	0.30303030303030304	0.2631578947368421	0.5128205128205129	0.3076923076923077	0.25641025641025644	0.48780487804878053	0.3448275862068966	0.27027027027027023	0.46511627906976744	0.30303030303030304	0.26666666666666666	0.46511627906976744	0.49019607843137253	0.29411764705882354	0.3125	0.24038461538461536	0.2710027100271003	0.42016806722689076	0.4385964912280702	0.591715976331361	0.6289308176100629	0.4716981132075471	0.48780487804878053	0.5405405405405405	0.5555555555555556	0.5263157894736842	0.3125	0.2777777777777778	0.9757111231621418	0.9291573243177569	0.970971028420719	0.9928914005737653	0.9324254209574488	0.8888194417315589	0.9339635765933171	0.825126252965771	0.9951150651561904	0.8251262529657709	1.0404366637362978	1.014905578530995	0.9626777093581996	0.8473684755366659
941	P1	2014-04-19	Pacos Ferreira	Nacional	0	5	A	0	1	A	2.3	3.25	3.1	2.3	3.25	3.0	2.2	3.1	3.0	2.35	3.0	2.9	2.38	3.2	2.8	2.38	3.3	3.2	43.0	2.5	2.3	3.4	3.22	3.28	3.01	36.0	2.2	2.08	1.81	1.71	18.0	0.0	1.73	1.67	2.31	2.2	4	19	5	2	2013	-5	5	1	-1	1	0	-1	0	0	1	-1	0	0	1	27	0.0	0.9766562238501179	0.8958299563000338	0.09137196480570253	0.43147170543670654	0.01197270027909005	1.0	0.2222222222222222	0.18518518518518517	0.5925925925925926	0.4	0.2	0.4	54	0.1111111111111111	0.37037037037037035	0.5185185185185185	0.2	0.4	0.4	0.5333333333333333	0.1	0.36666666666666664	-12.0	4.0	4.0	1.0	10	13	13	-24.0	9.0	9.0	1.0	13	13	21	27	3.0	1.4573980469900472	1.5479809835822456	2.4025951381763324	1.956360563635826	2.727901001981818	6.0	0.37037037037037035	0.4074074074074074	0.2222222222222222	0.4	0.2	0.4	40	0.3333333333333333	0.4444444444444444	0.2222222222222222	0.4	0.2	0.4	0.3	0.4666666666666667	0.23333333333333334	2.0	10.0	10.0	1.0	-11	7	7	6.0	17.0	17.0	1.0	-6	7	15	0.4347826086956522	0.3076923076923077	0.3225806451612903	0.4347826086956522	0.3076923076923077	0.3333333333333333	0.425531914893617	0.3333333333333333	0.3448275862068966	0.42016806722689076	0.30303030303030304	0.3125	0.4	0.4347826086956522	0.29411764705882354	0.3105590062111801	0.3048780487804878	0.33222591362126247	0.45454545454545453	0.4807692307692307	0.5524861878453039	0.5847953216374269	0.5780346820809249	0.5988023952095809	0.4329004329004329	0.45454545454545453	0.45454545454545453	0.3225806451612903	0.3333333333333333	0.9503196489411119	0.5107184482014856	0.939989269364284	0.4924428900898053	0.911690204046728	0.4932882862316247	0.9114673513846974	0.3499999999999999	0.976395352785517	0.5047771785649585	1.010748258570812	0.48867166891482455	0.9381281036450698	0.4821134029803916
942	P1	2014-04-21	Porto	Rio Ave	3	0	H	0	0	D	1.25	5.0	15.0	1.26	5.25	10.5	1.2	5.2	11.0	1.22	5.0	13.0	1.25	5.0	11.0	1.29	5.4	15.0	34.0	1.29	1.25	6.0	5.24	15.84	12.5	28.0	1.88	1.8	2.09	1.98	16.0	-1.5	1.88	1.81	2.15	2.03	4	21	0	2	2013	3	3	1	0	0	0	1	1	0	0	0	0	1	0	27	3.0	1.9158470504660132	2.0694696438706446	2.8500801169501813	2.5020406022667885	2.9727279297272995	6.0	0.6296296296296297	0.14814814814814814	0.2222222222222222	0.6	0.0	0.4	78	0.4444444444444444	0.37037037037037035	0.18518518518518517	0.4	0.4	0.2	0.43333333333333335	0.06666666666666667	0.5	12.0	17.0	17.0	1.0	19	21	21	29.0	36.0	36.0	1.0	56	21	56	27	0.0	1.0242036888061867	0.9508381181505055	0.16205179531816577	0.5566327050328255	0.02817990092799275	3.0	0.2962962962962963	0.25925925925925924	0.4444444444444444	0.4	0.2	0.4	42	0.14814814814814814	0.6296296296296297	0.2222222222222222	0.2	0.6	0.2	0.4666666666666667	0.3	0.23333333333333334	-4.0	4.0	4.0	1.0	-2	10	10	-10.0	11.0	11.0	1.0	-7	10	14	0.8	0.2	0.06666666666666667	0.7936507936507936	0.19047619047619047	0.09523809523809523	0.819672131147541	0.2	0.07692307692307693	0.7751937984496123	0.18518518518518517	0.06666666666666667	0.7751937984496123	0.8	0.16666666666666666	0.19083969465648853	0.06313131313131314	0.08	0.5319148936170213	0.5555555555555556	0.47846889952153115	0.5050505050505051	0.5319148936170213	0.5524861878453039	0.46511627906976744	0.4926108374384237	0.8333333333333334	0.1923076923076923	0.09090909090909091	1.5142671606934497	7.107800878846659	1.3702036744091022	4.634296063049922	1.3648067766626066	4.927473997901968	1.4320883366092676	6.014659868465825	1.5700144696896228	7.035815517763382	1.6559381992853066	7.424196926267514	1.447424267119526	5.703656721788225
943	P1	2014-04-21	Setubal	Sp Braga	1	1	D	0	1	A	3.3	3.5	2.1	3.0	3.3	2.25	3.0	3.1	2.2	3.3	3.1	2.1	3.2	3.2	2.15	3.4	3.4	2.2	34.0	3.67	3.27	3.55	3.25	2.26	2.16	28.0	2.25	2.13	1.81	1.68	14.0	0.25	2.04	1.96	1.92	1.88	4	21	0	2	2013	0	2	0	-1	1	0	0	0	1	0	-1	0	0	1	27	1.0	1.391234187818798	1.4385055805735076	1.3338882947493795	1.4380602538585663	1.171179272970003	4.0	0.3333333333333333	0.25925925925925924	0.4074074074074074	0.4	0.4	0.2	26	0.3333333333333333	0.4444444444444444	0.2222222222222222	0.6	0.4	0.0	0.4	0.4666666666666667	0.13333333333333333	4.0	11.0	11.0	1.0	-18	5	5	-2.0	19.0	19.0	1.0	-25	5	11	27	0.0	1.1294370164974277	1.0791980459762645	0.5794003955672256	0.8982473686337471	0.2710170927118175	3.0	0.37037037037037035	0.18518518518518517	0.4444444444444444	0.2	0.4	0.4	52	0.37037037037037035	0.4074074074074074	0.2222222222222222	0.0	0.6	0.4	0.3	0.16666666666666666	0.5333333333333333	4.0	12.0	12.0	1.0	12	20	20	3.0	19.0	19.0	1.0	16	20	30	0.30303030303030304	0.2857142857142857	0.47619047619047616	0.3333333333333333	0.30303030303030304	0.4444444444444444	0.30303030303030304	0.3225806451612903	0.47619047619047616	0.29411764705882354	0.29411764705882354	0.45454545454545453	0.2724795640326976	0.3058103975535168	0.28169014084507044	0.3076923076923077	0.4424778761061947	0.4629629629629629	0.4444444444444444	0.4694835680751174	0.5524861878453039	0.5952380952380952	0.49019607843137253	0.5102040816326531	0.5208333333333334	0.5319148936170213	0.3333333333333333	0.3225806451612903	0.45454545454545453	0.9648930352354976	0.7571877794400365	0.9378887276834518	0.5408326913195983	0.911690204046728	0.4932882862316247	0.9266386019368845	0.6429100507328636	0.980254663071209	0.6928203230275507	1.029310407710647	0.781728853247723	0.9473425269075838	0.6351640208114225
944	P1	2014-05-03	Nacional	Sp Lisbon	1	1	D	0	1	A	3.75	3.4	2.0	4.0	3.5	1.83	3.5	3.3	1.9	3.6	3.2	1.95	3.5	3.4	1.95	3.9	3.4	2.0	45.0	4.1	3.73	3.6	3.39	2.01	1.95	41.0	1.9	1.82	2.05	1.95	22.0	0.5	1.95	1.88	2.02	1.95	5	3	5	2	2013	0	2	0	-1	1	0	0	0	1	0	-1	0	0	1	28	3.0	1.68878833994154	1.9109857376866841	2.850648784544083	2.478180281817913	2.972790100198182	6.0	0.39285714285714285	0.39285714285714285	0.21428571428571427	0.6	0.2	0.2	40	0.35714285714285715	0.42857142857142855	0.21428571428571427	0.6	0.2	0.2	0.3	0.4666666666666667	0.23333333333333334	3.0	11.0	11.0	1.0	-11	7	7	11.0	22.0	22.0	1.0	-6	7	15	28	3.0	2.619529235344962	2.8224943861076497	2.999631257725673	2.9822371788322926	2.999998199711802	9.0	0.7142857142857143	0.21428571428571427	0.07142857142857142	1.0	0.0	0.0	42	0.4642857142857143	0.39285714285714285	0.14285714285714285	0.6	0.4	0.0	0.36666666666666664	0.36666666666666664	0.26666666666666666	11.0	15.0	15.0	1.0	-2	10	10	35.0	39.0	39.0	1.0	0	10	14	0.26666666666666666	0.29411764705882354	0.5	0.25	0.2857142857142857	0.5464480874316939	0.2777777777777778	0.3125	0.5128205128205129	0.25641025641025644	0.29411764705882354	0.5	0.24390243902439027	0.2680965147453083	0.2777777777777778	0.2949852507374631	0.49751243781094534	0.5128205128205129	0.5263157894736842	0.5494505494505494	0.48780487804878053	0.5128205128205129	0.5128205128205129	0.5319148936170213	0.49504950495049505	0.5128205128205129	0.2857142857142857	0.30303030303030304	0.5263157894736842	0.9811275528138895	0.9260129588726067	0.9826641685632435	1.1363538181394033	0.9332341164373661	0.8717797887081347	0.940533875088303	0.8607167555783571	0.9940386064804696	0.9848857801796104	1.031904604286291	1.091344736246679	0.970196698457859	0.94495149787348
